Teks;Media;Label
"Jonatan Christie tak sepakat disebut jadi sosok superior setelah juara All England dan Badminton Asia Championships (BAC) secara beruntun.

Atlet 26 tahun ini meraih gelar Badminton Asian Championship (BAC) 2024 setelah juara All England 2024. Dua gelar juara ini membuat peringkat Jonatan terkatrol sekaligus melambungkan namanya kembali.

Hal ini membuat sejumlah pihak menyebut Jonatan tampil superior dalam turnamen level atas. Pasalnya lawan yang ditaklukkan adalah jagoan-jagoan yang selama ini sering menyulitkan dirinya seperti Lee Zii Jia. Sebelum menang di BAC, Jonatan sempat kalah lima kali beruntun dari Lee Zii Jia.

""Dibilang superior saya kurang setuju dengan pernyataan itu. Enggak kepikiran juga bisa menang poin jauh dengan Lee Zii Jia,"" kata Jonatan di Cipayung, Jakarta Timur, Rabu (17/4).

""Bahkan match pertama dan kedua ada beberapa hal [di BAC 2024] yang tak bisa saya ceritakan. Saya cerita dengan psikolog ada hal yang harus diperbaiki,"" ucapnya mengisahkan.

Peraih medali emas SEA Games 2017 dan Asian Games 2018 hanya menyebut memiliki momen yang membuatnya bangkit. Itu setelah melewati laga pertama dan kedua BAC 2024.

Jonatan berkonsultasi dengan psikolog dan mendapat masukan. Rupanya masukan tersebut membuatnya tampil lebih impresif sehingga bisa meraih gelar juara BAC 2024.

""Ada momen saya rasa ada titik balik bermain efisien dan maksimal di delapan besar,"" ucap atlet yang menikah dengan Shania Junianatha eks personel JKT48 ini.

Berkat penampilan impresifnya dalam dua kejuaraan level super 1000 ini peringkat Jojo naik. Dari awalnya di posisi kelima, kini berada di peringkat ketiga.

Baginya, kenaikan peringkat BWF ini membawa kesenangan. Namun demikian ia tak ingin larut, sebab ini malah menjadi ujian agar bisa menjaga konsistensi permainan.

""Sebenarnya lebih challenge ke saya juga untuk bisa lebih konsisten menjaga performa di titik ini dan permainan sendiri lebih matang kedepannya,"" kata Jonatan.




";CNNIndonesia;olahraga
"Kabid Binpres PP PBSI Ricky Soebagdja ingin Indonesia bisa juara Thomas Cup dan bisa menembus semifinal Uber Cup.

Indonesia bakal menghadapi turnamen penting Thomas Uber Cup pada 27 April hingga 5 Mei mendatang. Turnamen tersebut adalah ajang tertinggi kejuaraan beregu di badminton.

Di Thomas Cup 2024, Indonesia tergabung dengan grup yang lumayan menantang karena berisikan India, Thailand, dan Inggris. Walau berada di grup yang terbilang cukup menantang, Ricky tetap optimistis terhadap peluang Indonesia.

""Thomas Cup saya rasa juga ini sekalipun di grup ada India, Inggris, dan Thailand, saya rasa dari tim event berbeda dengan individual event.""

""Kondisi-kondisi seperti itu, tapi dari targetnya pasti mau merebut kembali Piala Thomas, di mana 2020 karena maju di 2021, lalu 2022 direbut [hilang] kembali, kita mudah-mudahan bisa merebut kembali di 2024 ini,"" ucap Ricky di Pelatnas Cipayung, Rabu (17/4).

Sedangkan untuk Uber Cup, Ricky membidik target semifinal. Indonesia tergabung bersama Jepang, Hong Kong, dan Uganda.







""Uber Cup, kita [target] masuk semifinal dari materi yang ada.""

""Tapi [keinginan] saya, Thomas Cup, Uber Cup dia [pemain-pemain] bisa menunjukkan kemampuan. Mengeluarkan segala kemampuannya,"" kata Ricky.

Ricky lalu mengingatkan pentingnya Thomas Uber Cup sebagai salah satu sarana untuk mengejar posisi seeded di Olimpiade.

""Di luar itu ini semua kan ada poin Olimpiade untuk menentukan seeded. Jadi kesiapan para pemain, meskipun baru kembali dari BAC, dalam satu minggu ini, tapi saya percaya persiapan sudah dari jauh-jauh hari.""

""Dari kejuaraan ke kejuaraan. Jadi paling tidak bisa keluarkan kemampuannya para pemain.



";CNNIndonesia;olahraga
"Lee Zii Jia masuk dalam Tim Thomas Cup Malaysia. Hal ini membuat Malaysia jadi salah satu tim yang patut diwaspadai dalam perburuan gelar Thomas Cup.

Beberapa pekan sebelumnya, Lee Zii Jia sempat dikabarkan tidak akan bermain di Thomas Cup. Namun dalam daftar pemain yang dirilis oleh BWF, nama Lee Zii Jia masuk dalam skuad Malaysia.

Kehadiran Lee Zii Jia jelas jadi amunisi luar biasa bagi Malaysia. Lee Zii Jia bisa berperan sebagai tunggal pertama Malaysia di kompetisi tersebut.

Malaysia juga bisa mengandalkan nomor ganda lewat kehadiran sosok Aaron Chia/Soh Wooi Yik dan Goh Sze Fei/Nur Izzudin. Sosok tunggal kedua Malaysia juga terbilang cukup berbahaya yaitu Ng Tze Yong.

Dengan materi tim tersebut, Malaysia punya modal yang cukup untuk jadi penantang serius perebut gelar Thomas Cup. Mereka bisa jadi batu sandungan bagi negara-negara favorit lainnya seperti Indonesia, India, China, Jepang, Denmark, dan Korea Selatan.

Malaysia punya koleksi lima gelar Thomas Cup. Mereka adalah negara terkuat saat Thomas Cup baru mulai digelar namun kemudian dominasi mereka digerus oleh Indonesia dan China. Malaysia terakhir kali juara Thomas Cup pada 1992.

Skuad Malaysia di Thomas Cup 2024

Tunggal

Lee Zii Jia, Ng Tze Yong, Leong Jun Hao, Cheam June Wei, Justin Hoh



Ganda

Aaron Chia, Soh Wooi Yik, Goh Sze Fei, Nur Izzuddin, Muhammad Haikal";CNNIndonesia;olahraga
"Kabid Binpres PBSI Ricky Subagja menyayangkan ganda putra Indonesia, Bagas Maulana/Muhammad Shohibul Fikri dan Leo Rolly Carnando/Daniel Marthin gagal lolos ke Olimpiade 2024.

Poin yang dikumpulkan dua pasangan ganda putra ini tak memenuhi syarat untuk tampil di Paris. Alhasil hanya Fajar Alfian/Muhammad Rian Ardianto yang lolos ke Olimpiade.

""Sebetulnya saya berharap paling tidak ada dua pasang karena bagaimanapun kalau dua di masing-masing sektor, paling tidak ada temannya,"" kata Ricky di Cipayung, Jakarta, Rabu (17/4).

""Lebih baik lagi, katakanlah ada pul atas, di pul bawah, supaya ga berjuang sendiri. Itu sebenarnya yang kita harapkan kenapa di ganda peluang yang cukup baik,"" ujarnya.

Dalam pandangan Ricky, sejatinya Bagas/Fikri dan Leo/Daniel punya peluang yang besar. Sayang performa mereka tidak sesuai target di masa-masa genting pengumpulan poin.

Dua pasangan ini, kata Ricky, sejatinya sudah diberi kesempatan untuk berjuang keras meraih tiket lolos ke Olimpiade. Hanya saja nasib mereka belum beruntung.

""Inilah pelajaran untuk pemain, terutama di ganda putra, Bakri maupun Leo/Daniel, juga dengan yang lain bagaimana harusnya punya semangat juang.""

""Untuk bisa punya fighting spirit yang luar biasa, agar bisa menjadi bagian daripada tim Olimpiade. Saya sebetulnya berharap semangat yang besar. Keinginan yang kuat,"" katanya.

Dengan kondisi ini, pemain harus berjuang lagi selama empat tahun ke depan agar bisa tampil di Olimpiade. Perjuangan dalam empat tahun ke depan dipastikan tidak akan mudah.

Selain usia bertambah, akan muncul bakat-bakat baru. Persaingan di ganda putra sangat ketat. Hampir di setiap negara mulai punya ganda putra menjanjikan.

""Seperti Bakri atau katakanlah atlet Pelatnas saat ini, apakah bisa menunggu empat tahun ke depan. Nah, ini justru atlet harus kasih lebih saat diberikan kesempatan,"" kata Ricky.

""Kesempatan itu ada, dimanfaatkan dengan sebaik-baiknya. Itu harapan saya. Ini penekanan, harusnya kan semangatnya lebih, keinginan yang kuat saya harus masuk, karena kesempatan ada.""";CNNIndonesia;olahraga
"Basketball Champions League (BCL) Asia kembali digelar tahun ini. Dua klub Indonesia akan ikut serta di ajang antar klub Asia tersebut. Wakil Indonesia adalah Prawira Harum Bandung dan Pelita Jaya Bakrie Jakarta yang merupakan juara dan finalis Indonesian Basketball League (IBL) tahun lalu.

Prawira dan Pelita Jaya harus mengikuti babak kualifikasi BCL Asia terlebih dulu. Babak Kualifikasi berlangsung di Ulaanbaatar, Mongolia pada 3-7 April 2024. Kemudian Indonesia juga akan tuan rumah babak kedua pada 23-26 April 2024.

Kualifikasi BCL Asia ini akan berlangsung di bulan Ramadhan 2024. Point guard Prawira Yudha Saputera sudah siap tempur dan tak masalah harus tetap bertanding di bulan Ramadhan. Yudha mengaku punya cara menghadapi pertandingan sengit meski harus berpuasa.

""Ini bukan yang pertama ada di TC atau event basket pas bulan Ramadhan. Tahun lalu saya TC timnas di Australia satu bulan full bahkan harus Lebaran disana. Kalau saya pribadi caranya tinggal harus benar-benar pakai waktu istriahat dengan baik. Itu ngaruh banget. Pas latihan timnas itu pagi-sore sebelum buka. Agak berat tadi kalau sudah biasa sudah aman. Saya tetap menjalankan ibadah puasa,"" ujar Yudha akhir pekan kemarin di Jakarta.

Di BCL Asia, Prawira akan tergabung di Grup A. Tim besutan David Singleton itu harus bertarung dengan dengan NS Matrix Deers (Malaysia), Hongkong Eastern Basketball Team (Hongkong), dan runner up dari kompetisi Mongolia.";Liputan6;olahraga
"Tim Bola Voli Putri Jakarta BIN dan Putra Jakarta STIN BIN yang akan ikut di Proliga 2024 resmi diumumkan pada Minggu (21/4/2024). Launching berlangsung di Gelora Olahraga BIN, Jakarta, dengan dihadiri langsung Kepala Badan Intelijen Negara (BIN) Jenderal Polisi (Purn.) Prof. Dr. Budi Gunawan, S.H., M.Si.

Dalam sambutannya, Kepala BIN menyebut bahwa Tim Bola Voli Putri Jakarta BIN dan Putra Jakarta STIN adalah kumpulan atlet-atlet terbaik dan para pemain bintang. Kepala BIN pun meyakini Tim Bola Voli Putri Jakarta BIN dan Putra Jakarta STIN BIN bisa menjadi yang terbaik pada perhelatan Proliga 2024.

""Insya Allah kita bisa menjadi juara Proliga 2024,"" ucap Kepala BIN.

Target juara yang dipatok ini tidaklah mengejutkan. Tim putra Jakarta STIN BIN memiliki kekuatan menakutkan. Mereka ditangani pelatih asal Jepang keturunan Iran, Ryan Masajedi. Di jajaran pemain ada pemain bintang timnas Indonesia seperti Rivan Nurmulki dan Dimas Saputra.

Jakarta STIN BIN juga melengkapi kekuatan tim dengan merekrut pemain asing kelas satu yakni pemain timnas Serbia di Volleyball Nations League (VNL) 2019, Stefan Kovacevic.

Tak kalah mentereng skuad tim putri Jakarta BIN. Mereka akan diperkuat Megawati Hangestri Pertiwi yang sedang naik daun setelah bersinar di liga voli putri Korea bersama Red Sparks. Megawati akan bermain bersama atlet voli asal Amerika Serikat Kashauna Williams.";Liputan6;olahraga
"Pebulutangkis Indonesia meraih hasil memuaskan di dua kejusraan bergengsi All England 2024 dan Badminton Asia Championship (BAC) 2024. Para atlet yang sukses di kedua ajang tersebut mendapat bonus tambahan.

Pada ajang All England 2024, Indonesia berhasil membawa pulang dua gelar juara. Fajar Alfian/Muhammad Rian Ardianto sukses mempertahankan gelar juara ganda putra, mengalahkan Aaron Chia/Soh Wooi Yik dari Malaysia. Sementara, Jonatan Christie keluar sebagai juara tunggal putra dalam all Indonesian Final mengalahkan Anthony Sinisuka Ginting.

Kesuksesan Jojo, sapaan akrab Jonatan Christie, di Inggris berlanjut di BAC 2024, di mana satu-satunya wakil Indonesia yang berlaga di babak final itu berhasil menaklukkan wakil tuan rumah, Li Shi Feng dan meraih gelar juara tunggal putra.

Keberhasilan ersebut membuat PT Bank Negara Indonesia (Persero) Tbk atau BNI memberikan apresiasi setinggi-tingginya. Bonus diberikan kepada para atlet yang sukses di kedua ajang tersebut.

Direktur Utama BNI Royke Tumilaar menyampaikan rasa bangga dan apresiasi atas prestasi yang diraih para atlet. ""Prestasi ini bukan hanya membanggakan, tetapi juga menunjukkan bahwa Indonesia memiliki talenta luar biasa dalam olahraga bulu tangkis,"" kata Royke.";Liputan6;olahraga
"Balap motor supermoto akan kembali digelar akhir April 2024 nanti. Superchallenge Supermoto Race 2024 Seri Kejurnas bakal dimulai di Yogyakarta tepatnya Sirkuit Lapangan Parkir Stadion Mandala Krida, pada 26-27 April 2024 mendatang.

Superchallenge Supermoto Race 2024 rencananya akan memainkan lima seri di lima kota berbeda di wilayah Jawa Tengah, Jawa Barat dan Jawa Timur. Pemilihan kota penyelenggaraan event ini diharapkan dapat menjangkau lebih banyak rider dan komunitas yang berpartisipasi.

Setelah Yogyakarta di seri perdana (26-27 April), Superchallenge Supermoto Race 2024 akan lanjut ke Tasikmalaya (17-18 Mei), Surabaya (14-15 Juni), Subang (19-20 Juli), dan seri pamungkas di Boyolali (30-31 Agustus).

Perwakilan Superchallenge Mario Putra, mengatakan, berkaca dari kesuksesan tahun lalu, ajang Seri Kejurnas Superchallenge Supermoto Race 2024 digulirkan kembali untuk memastikan keberlanjutan wadah kompetitif bagi para rider, pegiat dan komunitas supermoto yang terus berkembang pesat di Indonesia.

“Dengan bergulirnya Superchallenge Supermoto Race 2024 ini kami berupaya memenuhi antusiasme banyak pihak, terutama pebalap dan komunitas supermoto, yang menginginkan konsistensi kejuaraan supermoto yang kompetitif, bergengsi dan menghibur. Karena itu di Superchallenge Supermoto Race tahun ini ada banyak effort dan improvement yang kami lakukan memenuhi aspek kualitas kompetisi dan penyelenggaraan event-nya,” ujar Mario Putra dalam keterangan tertulis.

Demi memenuhi harapan para pebalap dan pegiat supermoto, total akan ada tujuh kelas yang diperlombakan tahun ini. Terdiri dari kategori Kelas Utama (Kejurnas) dan kategori Kelas Pendukung. Kelas Utama terdiri dari Kelas FFA 250, Kelas Trail 180 Open, dan Kelas Trail 180 Junior. Sementara untuk Kelas Pendukung yaitu Kelas FFA 450, Kelas FFA 450 Master, Kelas Trail 180 Rookie, serta Kelas Trail 180 Master.";Liputan6;olahraga
"AKHIRI penantian medali emas selama 32 tahun, Indra Sjafri berhasil menjadi pelatih ketiga yang bawa Timnas Indonesia juara SEA Games. Ya, akhirnya penantian panjang pencinta sepakbola Tanah Air pun berakhir karena Timnas Indonesia U-22 berhasil menjuarai sepakbola SEA Games 2023.

Kepastian medali emas itu diraih pasukan Indra Sjafri usai menang 5-2 atas Thailand di final yang berlangsung di Olympic Stadium, Phnom Penh, Kamboja pada Selasa (16/5/2023) malam WIB. Dua gol kemenangan Garuda Muda dipersembahkan oleh brace dari Ramadhan Sananta pada menit 21, 45+3, lalu Irfan Jauhari menit 91, dan Fajar Fathur di menit 107.

Kemenangan atas Thailand U-22 itu jelas amat berarti untuk Indonesia. Sebab itu adalah medali emas cabor sepakbola SEA Games pertama Indonesia sejak terakhir kali diraih pada 1991.

Jadi, butuh waktu 32 tahun bagi Timnas Indonesia untuk bisa membawa pulang lagi medali emas ke Tanah Air. Padahal sejak 1991, sempat tiga kali tampil di final.

Momen tersebut terjadi di final SEA Games 2011, 2013, dan 2019. Sayangnya dalam tiga edisi tersebut skuad Garuda Muda selalu kalah dan harus puas menjadi runner-up.

Kini Timnas Indonesia U-22 yang dipercayakan kepada Indra Sjafri akhirnya bisa mengakhiri tren buruk skuad Garuda di sepakbola SEA Games. Indra pun menjadi pelatih ketiga yang berhasil membawa Timnas Indonesia meraih medali emas SEA Games.

Pelatih pertama yang sukses membawa Timnas Indonesia meraih medali emas di ajang SEA Games adalah Bertje Matulapelwa. Bartje melatih Timnas Indonesia sejak 1985. Pada saat itu, ia mampu memimpin Timnas Indonesia dengan baik hingga membuat Garuda Muda mencapai semifinal Asian Games 1986. Puncaknya adalah ketika Bartje memimpin Timnas Indonesia di SEA Games 1987 di Filipina. Pada saat itu, Timnas Indonesia yang masih diperkuat Ricky Yakob mampu merebut medali emas pertama SEA Games untuk Indonesia. Lalu pelatih kedua yang mempersembahkan medali emas kedua untuk Timnas Indonesia adalah Anatoli Polosin. Setelah tak ditangani Bertje, Timnas Indonesia masih mampu merebut medali emas SEA Games edisi 1991. Hal itu tak terlepas dari kehebatan Polosin dalam meracik skuad Garuda. Kini, Indra Sjafri berhasil menyamai kesuksesan Bertje Matulapelwa dan Anatoli Polosin. Tentunya Indra akan terus dikenang sebagai pelatih sukses yang berhasil membawa Timnas Indonesia U-22 meraih medali emas SEA Games 2023.";Okezone;olahraga
"Pebulutangkis tunggal putra Indonesia, Jonatan Christie mengincar posisi empat besar unggulan di Olimpiade Paris 2024. Untuk itu, meski ia sudah mengunci satu tiket ke Paris, Jonatan masih akan ikut sejumlah turnamen demi bisa memperbaiki ranking BWF-nya.

Sebagaimana diketahui, Jonatan menjadi salah satu dari enam wakil Indonesia yang telah memastikan diri tampil di Olimpiade Paris 2024. Di tunggal putra, dia temani oleh Anthony Sinisuka Ginting.

Jojo -sapaan Jonatan- sendiri tengah naik daun akhir-akhir ini di mana dia sukses menjuarai All England dan Badminton Asia Championships (BAC) 2024 secara berturut-turut. Hasilnya, peringkat dunianya naik dua tempat pada pekan ini menjadi ke tempat ketiga.

Jonatan pun membeberkan targetnya setelah lolos ke Olimpiade tahun ini. Dia mengatakan ingin mengamankan status unggulan di posisi empat besar dalam pagelaran Paris 2024.

“Inginnya sih paling enggak 1,2,3,4 untuk seeded (unggulan)-nya. (Unggulan) dua masih ada kemungkinan lah, tinggal dimaksimalkan sebaik mungkin,” kata Jonatan kepada awak media, termasuk MNC Portal Indonesia, saat ditemui di Pelatnas PBSI, Cipayung, Jakarta, dikutip Senin (22/4/2024).

Penentuan unggulan di Olimpiade Paris 2024 sendiri ditentukan dari peringkat dunia BWF para pemain yang lolos beberapa pekan sebelum turnamen itu bergulir. Oleh karena itu, Jonatan masih akan tampil di beberapa kejuaraan lagi sebelum tampil di Paris meski sudah mengamankan tiketnya.

Pemain berusia 26 tahun itu mengungkapkan sejauh ini dirinya didaftarkan di empat turnamen yang akan berlangsung di Asia pada pertengahan Mei hingga pertengahan Juni mendatang, yakni Thailand Open 2024 (14-19 Mei), Malaysia Masters 2024 (21-26 Mei), Singapore Open 2024 (28 Mei-2 Juni) dan Indonesia Open 2024 (4-9 Juni).

Namun, dia mengatakan hanya di Singapura dan Indonesia kemungkinan besar dirinya bakal tampil karena di Thailand dan Malaysia persiapannya terlalu mepet dengan pagelaran Piala Thomas 2024 yang dihelat di China, pada 27 April-5 Mei. “Saya didaftarkan di empat turnamen, Thailand (Open), Malaysia (Masters), Singapura (Open), Indonesia (Open), karena itu pengaruh ke ranking,” jelas Juara Asia 2024 itu. “Tapi yang pasti itu di Singapura dan Indonesia. Kalau Thailand dan Malaysia masih tentative karena lihat persiapan juga kan habis Piala Thomas mepet ke Thailand,” tambahnya. Hal senada diucapkan oleh Kabid Binpres PP PBSI, Ricky Subagja. Dia menyebut semua pemain yang lolos ke Paris 2024 didaftarkan ke empat turnamen tersebut di Asia agar bisa mengumpulkan poin ranking demi status unggulan di Olimpiade, tetapi kemungkinan mereka bakal ditarik dari turnamen tertentu tergantung situasi yang ada nanti. “Yang lolos Olimpiade kita sepakati daftarkan dulu masuk semua (empat turnamen Asia), tapi lihat kondisi. Tapi ya kita berharap performanya di Indonesia Open yang lebih baik,” ujar Ricky. “Yang penting daftar dulu karena untuk seeded kan, jadi saat sesuai kebutuhan kita akan tarik. Enggak semuanya ikut juga lah,” pungkasnya.";Okezone;olahraga
"Menteri Pemuda dan Olahraga (Menpora), Dito Ariotedjo, terpukau dengan antusias penonton dalam laga Fun Volleyball antara Indonesia All Star kontra Red Sparks. Usai melihat antusiasme yang begitu luar biasa, Dito berniat untuk semakin berkomitmen mengembangkan voli Tanah Air.

Ya, pertandingan voli hiburan berjalan sukses di Indonesia Arena, Senayan, Jakarta, pada Sabtu 20 April 2024 malam WIB. Laga eksibisi Fun Volleyball berjalan seru dan meriah dengan belasan ribu penonton yang memadati Indonesia Arena.

Mereka dihibur dengan pertandingan selebriti, performa grup musik JKT48 sebelum menyaksikan partai utama antara Indonesia All Star kontra Red Sparks.

Kehadiran bintang voli Indonesia, Megawati Hangestri, di kubu Red Sparks benar-benar membuat atmosfir penonton begitu luar biasa. Pertandingan itu pun berjalan sangat seru dan menghibur karena dipenuhi banyak gimmick di kedua tim, termasuk aksi saling bertukar pemain.

Pada akhirnya, Red Sparks berhasil mengalahkan Yolla Yuliana dan kolega dengan skor 3-2 (25-17, 25-15, 19-25, 18-25, dan 15-12). Lalu, Megawati diganjar penghargaan pemain terbaik dan mendapat hadiah sebesar Rp20 juta.

Selepas laga, Menpora Dito pun menyatakan kebahagiaannya melihat kesuksesan tergelarnya pertandingan voli yang dipadukan dengan hiburan itu. Dia pun terkagum-kagum melihat animo luar biasa yang ditunjukkan para pecinta voli Tanah Air.

Menteri berusia 33 tahun itu pun menyatakan komitmennya untuk terus mendukung perkembangan voli di Tanah Air. Salah satunya dengan menargetkan Timnas Voli Putra dan Putri Indonesia bisa masuk ke peringkat 30 besar dunia.

""Hari ini saya sangat bahagia dengan suksesnya acara voli di Indonesia Arena. Kita padukan dengan entertainment, dan ternyata pendukung voli Indonesia dan masyarakat sudah siap,"" kata Dito kepada awak media, termasuk MNC Portal Indonesia, Senin (21/4/2024). ""Saya yakin kedepan, ekosistem voli di Indonesia makin maju dan ini akan lebih menarik lagi. Insyaallah untuk final Proliga nanti, kita akan bikin yang serupa. Saya komitmen agar timnas putri dan putra akan kita dukung sampai peringkatnya masuk ke minimal 30 besar dulu,"" tambahnya. Selain disaksikan belasan ribu penonton di Indonesia Arena, pertandingan eksibisi itu juga dihadiri oleh sejumlah tokoh penting di Tanah Air yang memang diketahui gemar menyaksikan olahraga voli. Mereka adalah Ketua Umum PBVSI Imam Sudjarwo, Presiden keenam Republik Indonesia Susilo Bambang Yudhoyono, serta Menteri Agraria dan Tata Ruang Agus Harimurti Yudhoyono (AHY). AHY sendiri menjadi sosok yang menyerahkan piala kemenangan kepada Red Sparks. Dia pun mengapresiasi keberhasilan LPDUK Kemenpora menggelar acara voli yang disuguhi dengan berbagai hiburan yang menarik. ""Selamat kepada Mas Menpora, ini luar biasa, Indonesia Arena malam hari ini pecah karena sudah menyaksikan pertandingan yang seru,"" ujar AHY. ""Pertandingannya bagus sekali, entertainment-nya top. Selamat juga kepada Indonesia All Stars yang sudah bertanding melawan Red Sparks, mereka sudah menyuguhkan permainan yang menarik dan luar biasa,"" pungkasnya.";Okezone;olahraga
"PEMBALAP asal Indonesia, Herjun Atna Firdaus berhasil finis di podium ketiga kala beraksi di Asia Road Racing Championship (ARRC) seri ke-2 race pertama kelas Asia Production (AP)250, Sabtu 21 April 2024. Berkat penampilan apiknya dalam mengendarai CBR250RR di Zhuhai International Circuit, Zhuhai tersebut, bendera Merah Putih pun berkibar di China.

Sebagai informasi, Herjun merupakan pembalap binaan PT Astra Honda Motor (AHM). Hasil balapan ARRC di Zhuhai ini menguatkan posisi rider 20 tahun asal Pati, Jawa tengah itu di puncak klasemen sementara pembalap dengan bekal 57 poin.

Di sisi lain, M. Kiandra Ramadhipa yang merupakan rekan setim Herjun hanya mampu finish keenam. Berkat penampilannya itu, Kiandra mendapatkan tambahan poin untuk bertengger di posisi ke-7 dengan 31 poin.

Beralih ke kelas SuperSports (SS)600, pembalap Indonesia lainnya, Mohammad Adenanta Putra dan Rheza Danica Ahrens masing-masing finis di posisi keempat dan keenam. Adenanta saat ini berada di peringkat ke-2 klasemen dengan 49 poin. Rheza masih tertahan di urutan ke-6 dengan 29 poin.

Keempat pebalap Astra Honda Racing Team (AHRT) sebenarnya masih berkesempatan menguatkan posisi dan menambah poin. Namun race kedua yang rencananya akan diselenggarakan hari Minggu (21/4), dibatalkan penyelenggara karena kondisi cuaca yang kurang baik.

Pada race pertama kelas AP250, Sabtu, Herjun dan Kiandra masing-masing start dari posisi keempat dan kelima. Pada pertengahan balapan, Herjun sudah berada di posisi terdepan. Hingga tikungan terakhir sebelum finish, dia masih bertahan. Pertarungan ketat dengan satu pebalap lain membuat keduanya melebar ke luar lintasan.

Meski akhirnya bisa finish di posisi kedua, Herjun terkena penalti karena melewati batas lintasan dan akhirnya dinyatakan finish di urutan ketiga. Dengan pencapaian ini, Herjun berhasil mencatat rekor selalu naik podium dari tiga balapan yang sudah digelar tahun ini. Sementara itu, Kiandra masih konsisten meraih poin dengan finis di posisi keenam.

”Alhamdulillah saya kembali mampu meraih podium di race 1. Di awal lap, saya sempat tercecer di posisi 4. Namun, perlahan saya mulai menemukan ritme hingga bisa memimpin balapan dan finis dengan raihan podium 3 besar. Terima kasih dukungannya,” ucap Herjun.

Pole Position SS600 Di kelas SS600, Astra Honda Racing Team diwakili Adenanta dan Rheza. Adenanta memulai race dari pole position. Namun, balapan yang ketat membuatnya kesulitan bertahan di depan. Setelah 12 lap, Adenanta finish di posisi keempat, sementara Rheza keenam. Kondisi trek yang cukup berangin memberikan tantangan tersendiri bagi para pebalap. ”Saya memulai start dan awal balapan yang kurang sempurna. Saya terus berusaha memperbaiki dan mengejar ketertinggalan. Namun irama balap saya justru terganggu terutama dalam kontrol roda belakang. Hasil ini tentunya membuat saya berusaha lebih keras lagi pada balapan-balapan selanjutnya,” kata Adenanta.  General Manager Marketing Planning & Analysis AHM Andy Wijaya mengapresiasi perjuangan para pebalap binaan di tengah balapan yang sangat kompetitif. Konsistensi mendulang poin dan meraih podium akan menjadi pelecut semangat para pebalap, juga pebalap muda lainnya untuk terus mengukir prestasi demi kebanggaan Negeri. ”Kami akan terus konsisten memberi dukungan untuk para pebalap binaan agar konsisten mencetak prestasi membanggakan di kancah Asia dan dunia. Perjuangan para pebalap kami diharapkan tak hanya membanggakan dari sisi prestasi, tetapi juga menginspirasi generasi muda lainnya untuk berpacu di ajang lainnya demi Bangsa dan Negara,” ujar Andy. Hasil positif pada ARRC seri ke-2 ini akan menjadi bekal dan motivasi tersendiri untuk para pebalap binaan menghadapi seri ketiga di Motegi, Jepang, 7-9 Juni mendatang.";Okezone;olahraga
